"species","term","edf","f_stat","p_value","category","is_vegetation","rank","timestamp"
"Striped Honeyeater","s(gini_simpson)",1.82486602597127,6.38034690174432,2.0101104657444e-06,"vegetation",TRUE,5,"2026-06-03 11:52:30"
"Striped Honeyeater","s(FDiv)",1.73095356052094,4.38997506782202,0.000229756194135455,"vegetation",TRUE,6,"2026-06-03 11:52:30"
"Striped Honeyeater","s(FEve)",1.50434845385764,4.34851792067045,9.50128146192109e-05,"vegetation",TRUE,7,"2026-06-03 11:52:30"
"Striped Honeyeater","s(FRic)",1.83037602208892,4.3418319577154,0.000345090516551627,"vegetation",TRUE,8,"2026-06-03 11:52:30"
"Striped Honeyeater","s(log1p(nightlights))",0.972726142019065,3.66658571689867,0,"other",FALSE,9,"2026-06-03 11:52:30"
"Striped Honeyeater","s(elevation)",3.93451850621022,3.18074155475018,8.33600267258205e-07,"landscape",FALSE,10,"2026-06-03 11:52:30"
"Striped Honeyeater","s(prop_canopy)",1.61696618254531,3.03525045065235,0.00231741370360417,"vegetation",TRUE,11,"2026-06-03 11:52:30"
"Striped Honeyeater","s(sp_richness)",1.61690277599285,2.761786707197,0.00337326999678245,"vegetation",TRUE,12,"2026-06-03 11:52:30"
"Striped Honeyeater","s(wooddensity_cwm)",1.45462585677498,2.60870413137037,0.00284285240997728,"vegetation",TRUE,13,"2026-06-03 11:52:30"
"Striped Honeyeater","s(pielou_evenness)",0.882814019714019,2.46520924256292,0.00162762724512044,"vegetation",TRUE,14,"2026-06-03 11:52:30"
"Striped Honeyeater","s(water_occ)",4.13067254813914,2.30510479883445,7.47358947711385e-05,"landscape",FALSE,15,"2026-06-03 11:52:30"
"Striped Honeyeater","s(cover)",1.55277397491495,2.29089435642649,0.00853639896462166,"vegetation",TRUE,16,"2026-06-03 11:52:30"
"Striped Honeyeater","s(LA_cwm)",1.47938647324255,1.56246573735124,0.0268956958854782,"vegetation",TRUE,17,"2026-06-03 11:52:30"
"Striped Honeyeater","s(lc_trees)",1.83634765695545,0.826376927029632,0.00753172292380411,"landscape",FALSE,18,"2026-06-03 11:52:30"
"Striped Honeyeater","s(height_cwm)",0.524815300521348,0.367042520009295,0.122710835426359,"vegetation",TRUE,19,"2026-06-03 11:52:30"
"Striped Honeyeater","s(day_of_year)",0.980919935609714,0.218178552037983,0.150362955621866,"effort",FALSE,20,"2026-06-03 11:52:30"
"Striped Honeyeater","s(mean_fhd)",2.90215572446849e-05,3.68375106346001e-06,0.507903834268011,"vegetation",TRUE,21,"2026-06-03 11:52:30"
"Striped Honeyeater","s(number_observers)",2.98745807496226e-05,1.59399687055832e-06,0.817795030729094,"effort",FALSE,22,"2026-06-03 11:52:30"
"Striped Honeyeater","s(time_observations_started)",8.52856696525206e-06,2.7464597286963e-07,0.774616483123234,"effort",FALSE,23,"2026-06-03 11:52:30"
"Striped Honeyeater","s(log1p(effort_distance_km))",1.80160052601174e-05,1.17941998623981e-08,0.999490182359988,"other",FALSE,24,"2026-06-03 11:52:30"
"Striped Honeyeater","protocol_type",4,3.16908012496583e-11,1,"effort",FALSE,25,"2026-06-03 11:52:30"
"Leaden Flycatcher","s(log(duration_minutes))",1.54938189065213,38.1181344762263,0,"other",FALSE,1,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(day_of_year)",6.58776726394187,36.3047480093969,0,"effort",FALSE,2,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(observer_expertise)",2.41076839560155,24.061673467,0,"effort",FALSE,3,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(height_cwm)",2.6731628596509,13.8246442783938,0,"vegetation",TRUE,4,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(temp_annual)",5.60949527922165,11.1838350781365,0,"landscape",FALSE,5,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(log1p(nightlights))",3.39139733754956,9.82503449358351,0,"other",FALSE,6,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(log(precip_annual))",5.27309236890458,7.50157797952478,0,"other",FALSE,7,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(sp_richness)",0.953733126197572,6.79931335826885,6.91701164790004e-07,"vegetation",TRUE,8,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(gini_simpson)",1.82371380152584,6.77941848200623,3.01687056458722e-06,"vegetation",TRUE,9,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(lc_trees)",7.16925184522008,6.24310823025066,0,"landscape",FALSE,10,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(FRic)",1.63491444463925,4.59647420661454,0.000135830130559178,"vegetation",TRUE,11,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(mean_fhd)",0.910941945849142,3.40475792492333,0.000259775161149944,"vegetation",TRUE,12,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(elevation)",4.74564633756745,3.38326613014769,2.2680182292234e-06,"landscape",FALSE,13,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(water_occ)",4.44840369397368,2.29307542211193,0.000159465968118111,"landscape",FALSE,14,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(time_observations_started)",3.0266242091385,1.89246438265996,0.00059653500442769,"effort",FALSE,15,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(LA_cwm)",0.818584059557239,1.50182223551577,0.0130481360181618,"vegetation",TRUE,16,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(FEve)",1.43579380867875,1.35290982243471,0.0461884691040629,"vegetation",TRUE,17,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(wooddensity_cwm)",1.33985179914103,1.30137227958965,0.0462182635340675,"vegetation",TRUE,18,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(pielou_evenness)",0.783814092706232,1.20773911603278,0.0238453281406239,"vegetation",TRUE,19,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(FDiv)",1.11898506364123,1.06086229563386,0.0505803768392288,"vegetation",TRUE,20,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(cover)",0.625179430437384,0.317026630066993,0.192026275334313,"vegetation",TRUE,21,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(prop_canopy)",7.03948656832488e-05,1.17511913144504e-05,0.54594706310364,"vegetation",TRUE,22,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(number_observers)",5.03358378258453e-05,5.49750904351609e-06,0.677455028003395,"effort",FALSE,23,"2026-06-03 11:54:05"
"Leaden Flycatcher","s(log1p(effort_distance_km))",5.50682086477939e-05,3.01412319823699e-06,0.818481882548948,"other",FALSE,24,"2026-06-03 11:54:05"
"Leaden Flycatcher","protocol_type",2,6.00487990754491e-14,0.99999999999994,"effort",FALSE,25,"2026-06-03 11:54:05"
"Little Grassbird","s(sp_richness)",2.69805970466989,14.0571901036871,0,"vegetation",TRUE,1,"2026-06-03 11:55:52"
"Little Grassbird","s(log(duration_minutes))",0.97363600096789,12.2982200429917,0,"other",FALSE,2,"2026-06-03 11:55:52"
"Little Grassbird","s(observer_expertise)",2.02115857899459,9.00701317697686,0,"effort",FALSE,3,"2026-06-03 11:55:52"
"Little Grassbird","s(pielou_evenness)",2.73513576059898,8.38414897002989,8.36105188417591e-07,"vegetation",TRUE,4,"2026-06-03 11:55:52"
"Little Grassbird","s(water_occ)",2.72518006548952,6.63151400269672,0,"landscape",FALSE,5,"2026-06-03 11:55:52"
"Little Grassbird","s(prop_canopy)",1.78892107004183,5.07497234453204,1.38647236744838e-05,"vegetation",TRUE,6,"2026-06-03 11:55:52"
"Little Grassbird","s(FRic)",1.85080153856147,4.42527064657867,0.000340428206500709,"vegetation",TRUE,7,"2026-06-03 11:55:52"
"Little Grassbird","s(gini_simpson)",1.81111996391966,4.11234245744009,0.00023899670582006,"vegetation",TRUE,8,"2026-06-03 11:55:52"
"Little Grassbird","s(height_cwm)",0.917829498962032,3.71672081888518,0.000180673172914925,"vegetation",TRUE,9,"2026-06-03 11:55:52"
"Little Grassbird","s(log1p(nightlights))",3.63181476850854,2.46815748018294,7.25042250226959e-06,"other",FALSE,10,"2026-06-03 11:55:52"
"Little Grassbird","s(day_of_year)",2.96984161506438,2.3358965630271,7.2392080083028e-05,"effort",FALSE,11,"2026-06-03 11:55:52"
"Little Grassbird","s(cover)",1.44607997541971,2.17620999483868,0.00646649657289666,"vegetation",TRUE,12,"2026-06-03 11:55:52"
"Little Grassbird","s(FEve)",1.56648462541922,2.04287345719809,0.0144827912756116,"vegetation",TRUE,13,"2026-06-03 11:55:52"
"Little Grassbird","s(temp_annual)",2.0901132169376,1.58965617002608,5.05612971043456e-05,"landscape",FALSE,14,"2026-06-03 11:55:52"
"Little Grassbird","s(lc_trees)",1.86430258093889,1.37472413988338,0.000222116863739852,"landscape",FALSE,15,"2026-06-03 11:55:52"
"Little Grassbird","s(log(precip_annual))",1.50771317484324,0.945405997049786,0.000733854288925917,"other",FALSE,16,"2026-06-03 11:55:52"
"Little Grassbird","s(log1p(effort_distance_km))",0.810061237461242,0.879662509197034,0.0563643302811765,"other",FALSE,17,"2026-06-03 11:55:52"
"Little Grassbird","s(elevation)",2.32391878767336,0.849833877468081,0.0045460467697318,"landscape",FALSE,18,"2026-06-03 11:55:52"
"Little Grassbird","s(time_observations_started)",1.44442767680588,0.332111268363862,0.13548714545444,"effort",FALSE,19,"2026-06-03 11:55:52"
"Little Grassbird","s(mean_fhd)",0.401071761233133,0.209681423731044,0.155527509963377,"vegetation",TRUE,20,"2026-06-03 11:55:52"
"Little Grassbird","s(wooddensity_cwm)",5.36227150436229e-05,1.92245619066341e-05,0.271642634116167,"vegetation",TRUE,21,"2026-06-03 11:55:52"
"Little Grassbird","s(LA_cwm)",1.28241359132246e-05,3.93121337615236e-06,0.301784484028992,"vegetation",TRUE,22,"2026-06-03 11:55:52"
"Little Grassbird","s(number_observers)",1.98403683885328e-05,2.16875061303073e-06,0.649437829761229,"effort",FALSE,23,"2026-06-03 11:55:52"
"Little Grassbird","s(FDiv)",1.50388264449726e-05,8.37488916317768e-07,0.799902204197441,"vegetation",TRUE,24,"2026-06-03 11:55:52"
"Little Grassbird","protocol_type",4,9.95679618125977e-10,1,"effort",FALSE,25,"2026-06-03 11:55:52"
"Long-billed Corella","s(observer_expertise)",2.13970835793709,18.8749841633022,0,"effort",FALSE,1,"2026-06-03 11:57:45"
"Long-billed Corella","s(cover)",1.88385853362895,10.9748075325062,0,"vegetation",TRUE,2,"2026-06-03 11:57:45"
"Long-billed Corella","s(log1p(nightlights))",6.06311558120917,7.3910675044099,0,"other",FALSE,3,"2026-06-03 11:57:45"
"Long-billed Corella","s(lc_trees)",0.969948264693586,5.01933402786187,0,"landscape",FALSE,4,"2026-06-03 11:57:45"
"Long-billed Corella","s(water_occ)",1.53891666369333,2.9019536216869,0,"landscape",FALSE,5,"2026-06-03 11:57:45"
"Long-billed Corella","s(FDiv)",1.68913952164627,2.6994156835171,0.00425204611502372,"vegetation",TRUE,6,"2026-06-03 11:57:45"
"Long-billed Corella","s(number_observers)",1.19111693056965,2.15547917703796,0.0051124564946039,"effort",FALSE,7,"2026-06-03 11:57:45"
"Long-billed Corella","s(day_of_year)",2.52327664726457,1.95614172003362,0.000165521524341794,"effort",FALSE,8,"2026-06-03 11:57:45"
"Long-billed Corella","s(time_observations_started)",3.76544428089406,1.90502376351309,0.00125247906287762,"effort",FALSE,9,"2026-06-03 11:57:45"
"Long-billed Corella","s(temp_annual)",3.20913709289591,1.74156954349813,0.000301354753736827,"landscape",FALSE,10,"2026-06-03 11:57:45"
"Long-billed Corella","s(log(precip_annual))",0.901989443144625,1.4313641772813,3.98135008671252e-05,"other",FALSE,11,"2026-06-03 11:57:45"
"Long-billed Corella","s(elevation)",1.24332557039196,0.911990703894542,0.00137858100973487,"landscape",FALSE,12,"2026-06-03 11:57:45"
"Long-billed Corella","s(gini_simpson)",0.625703078781766,0.780083443787738,0.046341767929405,"vegetation",TRUE,13,"2026-06-03 11:57:45"
"Long-billed Corella","s(log1p(effort_distance_km))",0.598408817850234,0.695351580745495,0.0580266935653159,"other",FALSE,14,"2026-06-03 11:57:45"
"Long-billed Corella","s(mean_fhd)",0.559877946148798,0.401538513719026,0.092897455449124,"vegetation",TRUE,15,"2026-06-03 11:57:45"
"Long-billed Corella","s(FEve)",2.11912051732512e-05,4.94723401727364e-06,0.377952656974431,"vegetation",TRUE,16,"2026-06-03 11:57:45"
"Long-billed Corella","s(FRic)",1.85592325857007e-05,4.9252838824105e-06,0.361463220662594,"vegetation",TRUE,17,"2026-06-03 11:57:45"
"Long-billed Corella","s(log(duration_minutes))",1.71977864850994e-05,3.43086567226207e-06,0.446648648027649,"other",FALSE,18,"2026-06-03 11:57:45"
"Long-billed Corella","s(pielou_evenness)",1.26533846170545e-05,2.40709675207931e-06,0.397497032381945,"vegetation",TRUE,19,"2026-06-03 11:57:45"
"Long-billed Corella","s(wooddensity_cwm)",1.32697370410109e-05,1.99469155992021e-06,0.510858321288651,"vegetation",TRUE,20,"2026-06-03 11:57:45"
"Long-billed Corella","s(sp_richness)",1.14888557543637e-05,1.83912569413028e-06,0.53036946675102,"vegetation",TRUE,21,"2026-06-03 11:57:45"
"Long-billed Corella","s(height_cwm)",1.20658944197124e-05,1.65429989332402e-06,0.53788729790927,"vegetation",TRUE,22,"2026-06-03 11:57:45"
"Long-billed Corella","s(LA_cwm)",1.21228327737562e-05,1.16673017870889e-06,0.652347923032773,"vegetation",TRUE,23,"2026-06-03 11:57:45"
"Long-billed Corella","s(prop_canopy)",1.0823772446859e-05,6.01620346861645e-07,0.768416565596538,"vegetation",TRUE,24,"2026-06-03 11:57:45"
"Long-billed Corella","protocol_type",3,4.52382796887658e-08,0.999999999986702,"effort",FALSE,25,"2026-06-03 11:57:45"
"Large-billed Scrubwren","s(observer_expertise)",2.48506697279599,28.2900303897144,0,"effort",FALSE,1,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(log(duration_minutes))",1.55340113017622,27.6310532904873,0,"other",FALSE,2,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(cover)",1.89913796746558,18.7256955870689,0,"vegetation",TRUE,3,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(log1p(nightlights))",6.66898862468231,15.1202424287634,0,"other",FALSE,4,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(lc_trees)",6.98336312807266,11.3559179574672,0,"landscape",FALSE,5,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(LA_cwm)",2.64534272544746,9.84652026347065,0,"vegetation",TRUE,6,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(temp_annual)",6.75141552866621,9.68594257848489,0,"landscape",FALSE,7,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(log(precip_annual))",3.41057967278928,8.62616218748183,0,"other",FALSE,8,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(gini_simpson)",1.73883991610633,5.11831246739614,2.97808202603944e-05,"vegetation",TRUE,9,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(FEve)",1.86388873944066,4.88699903787811,0.000121130970379579,"vegetation",TRUE,10,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(wooddensity_cwm)",2.36237213796091,3.63905241155349,0.00262844521273331,"vegetation",TRUE,11,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(height_cwm)",1.59095209644768,3.07919190753339,0.00169242764712196,"vegetation",TRUE,12,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(log1p(effort_distance_km))",1.69574597644384,2.79706397037865,0.0062795201104382,"other",FALSE,13,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(time_observations_started)",2.35680560724276,1.80368265877772,0.000308447258696609,"effort",FALSE,14,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(pielou_evenness)",0.821242292739904,1.53091651789606,0.0100592970395992,"vegetation",TRUE,15,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(mean_fhd)",1.44069293172309,1.51333573112637,0.0324678000342665,"vegetation",TRUE,16,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(day_of_year)",1.89170596435681,0.905808352577184,0.00999755213308129,"effort",FALSE,17,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(FDiv)",0.929207970391673,0.717014524324492,0.0845430352000685,"vegetation",TRUE,18,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(elevation)",2.09306573929437,0.51951931388213,0.058999171873674,"landscape",FALSE,19,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(water_occ)",1.25016444444017,0.262736453071873,0.125535555884479,"landscape",FALSE,20,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(sp_richness)",0.000504503023328641,0.000157386803725712,0.284350688816954,"vegetation",TRUE,21,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(prop_canopy)",9.37773399720772e-05,2.78862487783372e-05,0.14382080870636,"vegetation",TRUE,22,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(FRic)",6.41265493501864e-05,8.61023030366516e-06,0.536283325464925,"vegetation",TRUE,23,"2026-06-03 11:59:25"
"Large-billed Scrubwren","s(number_observers)",5.82523225945525e-05,1.03113046776939e-06,0.937922066365357,"effort",FALSE,24,"2026-06-03 11:59:25"
"Large-billed Scrubwren","protocol_type",1,3.51731338441127e-13,0.999999526805392,"effort",FALSE,25,"2026-06-03 11:59:25"
"Restless Flycatcher","s(log(duration_minutes))",1.92008886479071,26.0094361326175,0,"other",FALSE,1,"2026-06-03 12:01:25"
"Restless Flycatcher","s(observer_expertise)",2.12623409993575,8.51903055403684,0,"effort",FALSE,2,"2026-06-03 12:01:25"
"Restless Flycatcher","s(temp_annual)",5.40682004593264,7.51900615871127,0,"landscape",FALSE,3,"2026-06-03 12:01:25"
"Restless Flycatcher","s(FEve)",0.956359893538966,7.29338556531371,7.66730288814799e-07,"vegetation",TRUE,4,"2026-06-03 12:01:25"
"Restless Flycatcher","s(sp_richness)",2.66089087633312,6.56710293302265,4.3388293439417e-05,"vegetation",TRUE,5,"2026-06-03 12:01:25"
"Restless Flycatcher","s(FDiv)",1.94662365969344,5.82405222971347,3.07159289710812e-05,"vegetation",TRUE,6,"2026-06-03 12:01:25"
"Restless Flycatcher","s(log(precip_annual))",5.47194863483929,5.70622638645252,0,"other",FALSE,7,"2026-06-03 12:01:25"
"Restless Flycatcher","s(log1p(nightlights))",4.94377920365919,5.39695375634868,0,"other",FALSE,8,"2026-06-03 12:01:25"
"Restless Flycatcher","s(mean_fhd)",1.81751324253342,4.27111466508664,0.000291975757211071,"vegetation",TRUE,9,"2026-06-03 12:01:25"
"Restless Flycatcher","s(height_cwm)",1.56281555598664,3.39387806019822,0.00090481125555264,"vegetation",TRUE,10,"2026-06-03 12:01:25"
"Restless Flycatcher","s(cover)",1.23289959989077,3.05000287105173,0.00111489463167458,"vegetation",TRUE,11,"2026-06-03 12:01:25"
"Restless Flycatcher","s(lc_trees)",2.2876912378576,1.91414983479362,5.23341740390482e-05,"landscape",FALSE,12,"2026-06-03 12:01:25"
"Restless Flycatcher","s(pielou_evenness)",0.818976097166117,1.47323133342363,0.0164253514309197,"vegetation",TRUE,13,"2026-06-03 12:01:25"
"Restless Flycatcher","s(water_occ)",1.96846947396604,0.921213442583296,0.00668041220667215,"landscape",FALSE,14,"2026-06-03 12:01:25"
"Restless Flycatcher","s(time_observations_started)",2.23662159381353,0.712160877904702,0.0459040872899427,"effort",FALSE,15,"2026-06-03 12:01:25"
"Restless Flycatcher","s(log1p(effort_distance_km))",0.649170941491732,0.611654070809361,0.086309246447515,"other",FALSE,16,"2026-06-03 12:01:25"
"Restless Flycatcher","s(number_observers)",0.581860419177018,0.286694140641076,0.220038526807596,"effort",FALSE,17,"2026-06-03 12:01:25"
"Restless Flycatcher","s(elevation)",0.619757750726325,0.179703328779007,0.0848592807830333,"landscape",FALSE,18,"2026-06-03 12:01:25"
"Restless Flycatcher","s(gini_simpson)",0.000112773111691478,2.84320466835936e-05,0.34031479139381,"vegetation",TRUE,19,"2026-06-03 12:01:25"
"Restless Flycatcher","s(LA_cwm)",7.03735611193915e-05,1.55376118299115e-05,0.429543348400754,"vegetation",TRUE,20,"2026-06-03 12:01:25"
"Restless Flycatcher","s(prop_canopy)",5.38589930943078e-05,9.70722546413876e-06,0.466190673609824,"vegetation",TRUE,21,"2026-06-03 12:01:25"
"Restless Flycatcher","s(FRic)",4.08641720104517e-05,1.51488795475378e-06,0.871651509152301,"vegetation",TRUE,22,"2026-06-03 12:01:25"
"Restless Flycatcher","s(day_of_year)",1.63498614132253e-05,1.04407638414525e-06,0.619922469894652,"effort",FALSE,23,"2026-06-03 12:01:25"
"Restless Flycatcher","s(wooddensity_cwm)",2.61083032330892e-05,1.61349824335039e-07,0.985147289608148,"vegetation",TRUE,24,"2026-06-03 12:01:25"
"Restless Flycatcher","protocol_type",3,9.54194219663383e-12,1,"effort",FALSE,25,"2026-06-03 12:01:25"
"Spangled Drongo","s(log(duration_minutes))",1.83356764366096,11.6326065293989,0,"other",FALSE,1,"2026-06-03 12:03:24"
"Spangled Drongo","s(observer_expertise)",2.44599457432769,11.2500673124034,0,"effort",FALSE,2,"2026-06-03 12:03:24"
"Spangled Drongo","s(temp_annual)",4.97635110903037,10.7216657228942,0,"landscape",FALSE,3,"2026-06-03 12:03:24"
"Spangled Drongo","s(log(precip_annual))",5.42986784320521,8.7055768462249,0,"other",FALSE,4,"2026-06-03 12:03:24"
"Spangled Drongo","s(time_observations_started)",4.71193844587909,7.84490328262007,0,"effort",FALSE,5,"2026-06-03 12:03:24"
"Spangled Drongo","s(wooddensity_cwm)",1.85414163393727,6.22549899750568,2.57352043626646e-05,"vegetation",TRUE,6,"2026-06-03 12:03:24"
"Spangled Drongo","s(elevation)",2.864897618268,3.37974929295652,0,"landscape",FALSE,7,"2026-06-03 12:03:24"
"Spangled Drongo","s(height_cwm)",1.61570534487631,2.1958469924412,0.0098757214273244,"vegetation",TRUE,8,"2026-06-03 12:03:24"
"Spangled Drongo","s(cover)",1.5752714438632,1.988158145653,0.0177742976877542,"vegetation",TRUE,9,"2026-06-03 12:03:24"
"Spangled Drongo","s(day_of_year)",2.75465388113348,1.90881542320541,0.000352413506486071,"effort",FALSE,10,"2026-06-03 12:03:24"
"Spangled Drongo","s(log1p(nightlights))",1.03257762560694,1.75947398194459,1.96364987705699e-05,"other",FALSE,11,"2026-06-03 12:03:24"
"Spangled Drongo","s(sp_richness)",1.44974607896903,1.43903228376319,0.0408273103722562,"vegetation",TRUE,12,"2026-06-03 12:03:24"
"Spangled Drongo","s(FDiv)",0.717371349497767,0.5168331512994,0.106251719357726,"vegetation",TRUE,13,"2026-06-03 12:03:24"
"Spangled Drongo","s(log1p(effort_distance_km))",0.504141548035549,0.21614067592018,0.261079736414208,"other",FALSE,14,"2026-06-03 12:03:24"
"Spangled Drongo","s(pielou_evenness)",6.15397509118515e-05,1.80253224100802e-05,0.355704676422679,"vegetation",TRUE,15,"2026-06-03 12:03:24"
"Spangled Drongo","s(FEve)",6.11029045207907e-05,1.07668665420162e-05,0.466468251989687,"vegetation",TRUE,16,"2026-06-03 12:03:24"
"Spangled Drongo","s(gini_simpson)",6.50856499889933e-05,9.49687104644392e-06,0.505951020860731,"vegetation",TRUE,17,"2026-06-03 12:03:24"
"Spangled Drongo","s(prop_canopy)",4.57657781905378e-05,9.00254668325475e-06,0.476178945985704,"vegetation",TRUE,18,"2026-06-03 12:03:24"
"Spangled Drongo","s(number_observers)",5.91511146777985e-05,8.67422472090382e-06,0.583659999172503,"effort",FALSE,19,"2026-06-03 12:03:24"
"Spangled Drongo","s(FRic)",1.03119133856531e-05,2.92034257515891e-06,0.271140264332879,"vegetation",TRUE,20,"2026-06-03 12:03:24"
"Spangled Drongo","s(water_occ)",3.82916969613982e-05,2.73353337120323e-06,0.441189325724139,"landscape",FALSE,21,"2026-06-03 12:03:24"
"Spangled Drongo","s(mean_fhd)",3.75487030877214e-05,1.38106174436728e-06,0.851080675295861,"vegetation",TRUE,22,"2026-06-03 12:03:24"
"Spangled Drongo","s(lc_trees)",3.8998313892183e-05,1.36681875337167e-06,0.603834565070534,"landscape",FALSE,23,"2026-06-03 12:03:24"
"Spangled Drongo","s(LA_cwm)",4.25587532948535e-05,6.63092358261612e-07,0.932931488104001,"vegetation",TRUE,24,"2026-06-03 12:03:24"
"Spangled Drongo","protocol_type",2,2.59021852229675e-12,0.99999999999741,"effort",FALSE,25,"2026-06-03 12:03:24"
"Brown Treecreeper","s(cover)",1.92758305717725,15.3096517012591,0,"vegetation",TRUE,1,"2026-06-03 12:05:32"
"Brown Treecreeper","s(log(duration_minutes))",0.976999401707156,14.127708895663,0,"other",FALSE,2,"2026-06-03 12:05:32"
"Brown Treecreeper","s(temp_annual)",5.03027033338401,14.0359084161884,0,"landscape",FALSE,3,"2026-06-03 12:05:32"
"Brown Treecreeper","s(observer_expertise)",0.981844766976434,13.5003437586608,0,"effort",FALSE,4,"2026-06-03 12:05:32"
"Brown Treecreeper","s(sp_richness)",1.67956702333502,6.91728578878996,0,"vegetation",TRUE,5,"2026-06-03 12:05:32"
"Brown Treecreeper","s(lc_trees)",3.78386415496815,6.89765622287867,0,"landscape",FALSE,6,"2026-06-03 12:05:32"
"Brown Treecreeper","s(LA_cwm)",1.8733131609468,5.85257082214708,3.81379881079225e-05,"vegetation",TRUE,7,"2026-06-03 12:05:32"
"Brown Treecreeper","s(log1p(effort_distance_km))",1.79974777921604,5.83078524261841,5.11872019056669e-05,"other",FALSE,8,"2026-06-03 12:05:32"
"Brown Treecreeper","s(log(precip_annual))",5.01807490946658,5.64943660200412,0,"other",FALSE,9,"2026-06-03 12:05:32"
"Brown Treecreeper","s(log1p(nightlights))",2.41509964557079,4.77060208078288,0,"other",FALSE,10,"2026-06-03 12:05:32"
"Brown Treecreeper","s(wooddensity_cwm)",1.59226609240946,3.80373396944252,0.0006217869597549,"vegetation",TRUE,11,"2026-06-03 12:05:32"
"Brown Treecreeper","s(gini_simpson)",1.76859253866964,3.76602480126696,0.000419636948685742,"vegetation",TRUE,12,"2026-06-03 12:05:32"
"Brown Treecreeper","s(height_cwm)",0.915129228836349,3.58387021754259,0.000293721732507857,"vegetation",TRUE,13,"2026-06-03 12:05:32"
"Brown Treecreeper","s(FEve)",1.40733925465411,3.30540128653818,0.000665650556137987,"vegetation",TRUE,14,"2026-06-03 12:05:32"
"Brown Treecreeper","s(elevation)",0.960203646951916,2.67090775488115,0,"landscape",FALSE,15,"2026-06-03 12:05:32"
"Brown Treecreeper","s(pielou_evenness)",1.47223758261537,1.59382544759956,0.0287027944099877,"vegetation",TRUE,16,"2026-06-03 12:05:32"
"Brown Treecreeper","s(water_occ)",0.88616551531058,0.861105370606951,0.00142585701462106,"landscape",FALSE,17,"2026-06-03 12:05:32"
"Brown Treecreeper","s(number_observers)",0.653890446651416,0.373270271537952,0.176033649033507,"effort",FALSE,18,"2026-06-03 12:05:32"
"Brown Treecreeper","s(FRic)",0.558581382981207,0.283932986243704,0.185154605089308,"vegetation",TRUE,19,"2026-06-03 12:05:32"
"Brown Treecreeper","s(time_observations_started)",1.21860381585017,0.262238967077817,0.159788223433139,"effort",FALSE,20,"2026-06-03 12:05:32"
"Brown Treecreeper","s(mean_fhd)",0.486554341019372,0.25172704855476,0.175076530706538,"vegetation",TRUE,21,"2026-06-03 12:05:32"
"Brown Treecreeper","s(day_of_year)",0.636531485223473,0.111147711704612,0.232716581176976,"effort",FALSE,22,"2026-06-03 12:05:32"
"Brown Treecreeper","s(prop_canopy)",3.77562659201478e-05,4.06472122651495e-06,0.582469543785596,"vegetation",TRUE,23,"2026-06-03 12:05:32"
"Brown Treecreeper","s(FDiv)",2.54016170397044e-05,7.75990850333199e-08,0.988611926657708,"vegetation",TRUE,24,"2026-06-03 12:05:32"
